population_share,cumulative_risky,cumulative_favorable,ks_gap
0.432,0.7673156113200417,0.11491111318236627,0.6524044981376754
0.4325,0.7678432430804487,0.115254266650888,0.6525889764295607
0.433,0.7683701418878568,0.11559804660532648,0.6527720952825303
0.4335,0.7688963081154423,0.11594245346403385,0.6529538546514084
0.434,0.76942174213652,0.11628748764515838,0.6531342544913616
0.4345,0.7699464443245446,0.11663314956664472,0.6533132947578999
0.435,0.7704704150531094,0.11697943964623427,0.6534909754068752
0.4355,0.7709936546959474,0.11732635830146548,0.6536672963944818
0.436,0.7715161636269313,0.11767390594967427,0.653842257677257
0.4365,0.7720379422200739,0.11802208300799423,0.6540158592120797
0.437,0.7725589908495276,0.11837088989335706,0.6541881009561705
0.4375,0.7730793098895852,0.11872032702249283,0.6543589828670924
0.438,0.77359889971468,0.11907039481193037,0.6545285049027496
0.4385,0.7741177606993858,0.11942109367799751,0.6546966670213883
0.439,0.7746358932184169,0.1197724240368215,0.6548634691815953
0.4395,0.7751532976466287,0.12012438630432928,0.6550289113422993
0.44,0.7756699743590176,0.12047698089624782,0.6551929934627698
0.4405,0.7761859237307217,0.12083020822810443,0.6553557155026173
0.441,0.7767011461370201,0.1211840687152271,0.655517077421793
0.4415,0.7772156419533334,0.12153856277274484,0.6556770791805885
0.442,0.7777294115552245,0.12189369081558792,0.6558357207396366
0.4425,0.7782424553183979,0.1222494532584883,0.6559930020599096
0.443,0.7787547736187005,0.12260585051597986,0.6561489231027207
0.4435,0.7792663668321214,0.12296288300239876,0.6563034838297226
0.444,0.7797772353347923,0.12332055113188378,0.6564566842029085
0.4445,0.7802873795029879,0.12367885531837657,0.6566085241846114
0.445,0.7807967997131251,0.124037795975622,0.6567590037375031
0.4455,0.7813054963417646,0.12439737351716854,0.6569081228245961
0.446,0.7818134697656098,0.12475758835636841,0.6570558814092414
0.4465,0.7823207203615083,0.12511844090637808,0.6572022794551302
0.447,0.7828272485064506,0.12547993158015847,0.6573473169262921
0.4475,0.7833330545775711,0.12584206079047527,0.6574909937870959
0.448,0.7838381389521485,0.1262048289498993,0.6576333100022492
0.4485,0.7843425020076058,0.12656823647080673,0.6577742655367991
0.449,0.7848461441215099,0.12693228376537952,0.6579138603561303
0.4495,0.7853490656715725,0.1272969712456056,0.6580520944259669
0.45,0.7858512670356502,0.12766229932327927,0.6581889677123709
0.4505,0.7863527485917445,0.12802826841000142,0.6583244801817432
0.451,0.7868535107180018,0.12839487891717996,0.6584586318008219
0.4515,0.7873535537927138,0.12876213125602995,0.6585914225366838
0.452,0.7878528781943179,0.1291300258375741,0.6587228523567439
0.4525,0.7883514843013973,0.1294985630726429,0.6588529212287544
0.453,0.7888493724926808,0.129867743371875,0.6589816291208058
0.4535,0.7893465431470432,0.13023756714571763,0.6591089760013256
0.454,0.7898429966435059,0.13060803480442656,0.6592349618390794
0.4545,0.7903387333612365,0.13097914675806685,0.6593595866031696
0.455,0.7908337536795494,0.13135090341651276,0.6594828502630367
0.4555,0.7913280579779056,0.13172330518944825,0.6596047527884574
0.456,0.7918216466359133,0.13209635248636725,0.659725294149546
0.4565,0.7923145200333279,0.13247004571657398,0.659844474316754
0.457,0.7928066785500523,0.13284438528918308,0.6599622932608692
0.4575,0.7932981225661364,0.13321937161312014,0.6600787509530163
0.458,0.7937888524617789,0.13359500509712188,0.660193847364657
0.4585,0.7942788686173257,0.13397128614973638,0.6603075824675892
0.459,0.7947681714132712,0.13434821517932352,0.6604199562339477
0.4595,0.7952567612302579,0.13472579259405518,0.6605309686362028
0.46,0.7957446384490772,0.13510401880191544,0.6606406196471617
0.4605,0.7962318034506692,0.13548289421070117,0.6607489092399681
0.461,0.7967182566161228,0.13586241922802192,0.6608558373881009
0.4615,0.7972039983266762,0.13624259426130056,0.6609614040653756
0.462,0.7976890289637169,0.13662341971777336,0.6610656092459435
0.4625,0.7981733489087818,0.13700489600449034,0.6611684529042914
0.463,0.798656958543558,0.13738702352831558,0.6612699350152424
0.4635,0.7991398582498819,0.13776980269592748,0.6613700555539543
0.464,0.7996220484097405,0.138153233913819,0.6614688144959215
0.4645,0.8001035294052713,0.13853731758829804,0.6615662118169733
0.465,0.8005843016187618,0.13892205412548767,0.6616622474932742
0.4655,0.8010643654326506,0.1393074439313264,0.6617569215013241
0.466,0.801543721229527,0.1396934874115685,0.6618502338179585
0.4665,0.8020223693921319,0.14008018497178423,0.6619421844203477
0.467,0.8025003103033572,0.1404675370173602,0.662032773285997
0.4675,0.8029775443462461,0.14085554395349953,0.6621220003927466
0.468,0.8034540719039942,0.1412442061852223,0.6622098657187719
0.4685,0.8039298933599486,0.14163352411736563,0.662296369242583
0.46900000000000003,0.8044050090976087,0.14202349815458412,0.6623815109430246
0.46950000000000003,0.8048794195006261,0.14241412870135006,0.6624652907992761
0.47000000000000003,0.8053531249528051,0.1428054161619537,0.6625477087908513
0.47050000000000003,0.805826125838103,0.1431973609405035,0.6626287648975995
0.47100000000000003,0.8062984225406296,0.1435899634409265,0.662708459099703
0.47150000000000003,0.806770015444648,0.14398322406696853,0.6627867913776795
0.47200000000000003,0.807240904934575,0.14437714322219444,0.6628637617123806
0.47250000000000003,0.8077110913949809,0.1447717213099885,0.6629393700849924
0.47300000000000003,0.8081805752105894,0.14516695873355448,0.6630136164770349
0.47350000000000003,0.8086493567662785,0.14556285589591614,0.6630865008703624
0.47400000000000003,0.8091174364470806,0.14595941319991737,0.6631580232471632
0.47450000000000003,0.8095848146381822,0.14635663104822247,0.6632281835899597
0.47500000000000003,0.8100514917249246,0.14675450984331645,0.6632969818816081
0.47550000000000003,0.8105174680928038,0.14715304998750525,0.6633644181052986
0.47600000000000003,0.8109827441274711,0.1475522518829161,0.663430492244555
0.47650000000000003,0.8114473202147328,0.14795211593149768,0.663495204283235
0.47700000000000004,0.8119111967405507,0.14835264253502048,0.6635585542055302
0.47750000000000004,0.8123743740910424,0.14875383209507695,0.6636205419959654
0.47800000000000004,0.8128368526524814,0.14915568501308193,0.6636811676393994
0.47850000000000004,0.8132986328112973,0.14955820169027279,0.6637404311210245
0.47900000000000004,0.813759714954076,0.14996138252770963,0.6637983324263663
0.47950000000000004,0.8142200994675596,0.15036522792627582,0.6638548715412838
0.48,0.8146797867386475,0.1507697382866779,0.6639100484519695
0.4805,0.8151387771543956,0.1511749140094462,0.6639638631449495
0.481,0.8155970711020177,0.15158075549493474,0.664016315607083
0.4815,0.816054668968884,0.15198726314332187,0.6640674058255621
0.482,0.8165115711425228,0.15239443735461014,0.6641171337879127
0.4825,0.8169677780106201,0.1528022785286269,0.6641654994819932
0.483,0.8174232899610205,0.15321078706502436,0.6642125028959962
0.4835,0.8178781073817262,0.1536199633632799,0.6642581440184463
0.484,0.8183322306608978,0.15402980782269632,0.6643024228382015
0.4845,0.818785660186855,0.15444032084240214,0.6643453393444528
0.485,0.8192383963480763,0.15485150282135177,0.6643868935267245
0.4855,0.8196904395331994,0.15526335415832587,0.6644270853748735
0.486,0.820141790131021,0.15567587525193155,0.6644659148790895
0.4865,0.8205924485304976,0.15608906650060256,0.6645033820298951
0.487,0.8210424151207459,0.15650292830259965,0.6645394868181462
0.4875,0.8214916902910419,0.15691746105601084,0.664574229235031
0.488,0.8219402744308221,0.15733266515875155,0.6646076092720705
0.4885,0.8223881679296836,0.1577485410085649,0.6646396269211188
0.489,0.8228353711773841,0.15816508900302198,0.6646702821743622
0.4895,0.8232818845638422,0.15858230953952218,0.6646995750243201
0.49,0.8237277084791375,0.15900020301529327,0.6647275054638442
0.4905,0.824172843313511,0.15941876982739178,0.6647540734861193
0.491,0.8246172894573657,0.1598380103727032,0.6647792790846625
0.4915,0.8250610473012657,0.16025792504794217,0.6648031222533235
0.492,0.8255041172359374,0.16067851424965293,0.6648256029862845
0.4925,0.8259464996522698,0.16109977837420925,0.6648467212780607
0.493,0.826388194941314,0.161521717817815,0.664866477123499
0.4935,0.8268292034942838,0.16194433297650418,0.6648848705177797
0.494,0.827269525702556,0.16236762424614123,0.6649019014564147
0.4945,0.8277091619576706,0.16279159202242133,0.6649175699352493
0.495,0.8281481126513315,0.16321623670087052,0.664931875950461
0.4955,0.828586378175405,0.16364155867684604,0.664944819498559
0.496,0.8290239589219224,0.1640675583455366,0.6649564005763857
0.4965,0.8294608552830786,0.16449423610196248,0.6649666191811161
0.497,0.8298970676512328,0.16492159234097595,0.6649754753102569
0.4975,0.830332596418909,0.16534962745726134,0.6649829689616477
0.498,0.8307674419787956,0.16577834184533538,0.6649891001334602
0.4985,0.8312016047237463,0.1662077358995475,0.6649938688241988
0.499,0.8316350850467802,0.16663781001407985,0.6649972750327003
0.4995,0.8320678833410814,0.1670685645829478,0.6649993187581336
0.5,0.8325,0.16749999999999998,0.665
0.5005000000000001,0.8329314354170523,0.16793211665891872,0.6649993187581336
0.501,0.8333621899859202,0.16836491495321987,0.6649972750327002
0.5015000000000001,0.8337922641004526,0.16879839527625373,0.6649938688241989
0.502,0.8342216581546646,0.16923255802120446,0.6649891001334602
0.5025000000000001,0.8346503725427388,0.16966740358109114,0.6649829689616477
0.503,0.8350784076590241,0.1701029323487672,0.6649754753102569
0.5035000000000001,0.8355057638980375,0.17053914471692147,0.6649666191811161
0.504,0.8359324416544633,0.1709760410780776,0.6649564005763857
0.5045000000000001,0.836358441323154,0.17141362182459505,0.6649448194985589
0.505,0.8367837632991295,0.17185188734866857,0.664931875950461
0.5055000000000001,0.8372084079775788,0.1722908380423293,0.6649175699352494
0.506,0.8376323757538587,0.172730474297444,0.6649019014564147
0.5065000000000001,0.8380556670234959,0.17317079650571632,0.6648848705177796
0.507,0.838478282182185,0.17361180505868604,0.664866477123499
0.5075000000000001,0.8389002216257908,0.1740535003477302,0.6648467212780607
0.508,0.839321485750347,0.17449588276406253,0.6648256029862845
0.5085000000000001,0.8397420749520579,0.17493895269873438,0.6648031222533235
0.509,0.8401619896272968,0.1753827105426343,0.6647792790846625
0.5095000000000001,0.8405812301726082,0.17582715668648893,0.6647540734861193
0.51,0.8409997969847067,0.17627229152086252,0.6647275054638442
0.5105000000000001,0.8414176904604779,0.17671811543615787,0.66469957502432
0.511,0.841834910996978,0.17716462882261588,0.6646702821743622
0.5115000000000001,0.8422514589914352,0.17761183207031644,0.6646396269211188
0.512,0.8426673348412484,0.17805972556917793,0.6646076092720705
0.5125,0.8430825389439891,0.1785083097089581,0.664574229235031
0.513,0.8434970716974004,0.1789575848792541,0.6645394868181463
0.5135,0.8439109334993974,0.17940755146950224,0.6645033820298951
0.514,0.8443241247480684,0.17985820986897905,0.6644659148790893
0.5145,0.8447366458416741,0.18030956046680063,0.6644270853748735
0.515,0.8451484971786483,0.1807616036519237,0.6643868935267245
0.5155,0.8455596791575979,0.18121433981314497,0.664345339344453
0.516,0.8459701921773037,0.18166776933910225,0.6643024228382015
0.5165,0.84638003663672,0.1821218926182738,0.6642581440184462
0.517,0.8467892129349757,0.1825767100389794,0.6642125028959962
0.5175,0.8471977214713731,0.18303222198937968,0.6641654994819934
0.518,0.8476055626453899,0.18348842885747724,0.6641171337879126
0.5185,0.8480127368566781,0.18394533103111602,0.6640674058255621
0.519,0.8484192445050652,0.18440292889798232,0.6640163156070829
0.5195,0.8488250859905537,0.1848612228456042,0.6639638631449496
0.52,0.849230261713322,0.18532021326135253,0.6639100484519695
0.5205,0.8496347720737242,0.18577990053244042,0.6638548715412838
0.521,0.8500386174722904,0.18624028504592413,0.6637983324263662
0.5215,0.8504417983097272,0.18670136718870267,0.6637404311210245
0.522,0.850844314986918,0.1871631473475186,0.6636811676393994
0.5225,0.851246167904923,0.18762562590895757,0.6636205419959654
0.523,0.8516473574649795,0.1880888032594494,0.6635585542055301
0.5235,0.8520478840685023,0.18855267978526727,0.663495204283235
0.524,0.8524477481170839,0.189017255872529,0.6634304922445549
0.5245,0.8528469500124948,0.18948253190719616,0.6633644181052987
0.525,0.8532454901566836,0.18994850827507545,0.6632969818816081
0.5255,0.8536433689517775,0.19041518536181778,0.6632281835899597
0.526,0.8540405868000827,0.19088256355291944,0.6631580232471632
0.5265,0.8544371441040839,0.19135064323372147,0.6630865008703624
0.527,0.8548330412664455,0.19181942478941072,0.6630136164770348
0.5275,0.8552282786900115,0.19228890860501915,0.6629393700849924
0.528,0.8556228567778056,0.192759095065425,0.6628637617123806
0.5285,0.8560167759330315,0.19322998455535198,0.6627867913776795
0.529,0.8564100365590736,0.19370157745937053,0.662708459099703
0.5295,0.8568026390594965,0.19417387416189702,0.6626287648975995
0.53,0.8571945838380464,0.19464687504719488,0.6625477087908515
0.5305,0.8575858712986499,0.1951205804993739,0.6624652907992761
0.531,0.857976501845416,0.19559499090239138,0.6623815109430246
0.5315,0.8583664758826344,0.19607010664005137,0.662296369242583
0.532,0.8587557938147777,0.19654592809600582,0.6622098657187719
0.5325,0.8591444560465005,0.19702245565375387,0.6621220003927466
0.533,0.8595324629826399,0.19749968969664294,0.662032773285997
0.5335,0.8599198150282158,0.19797763060786808,0.6619421844203477
0.534,0.8603065125884315,0.19845627877047303,0.6618502338179585
0.5345,0.8606925560686736,0.19893563456734947,0.6617569215013241
0.535,0.8610779458745124,0.1994156983812383,0.6616622474932741
0.5355,0.861462682411702,0.1998964705947287,0.6615662118169733
0.536,0.861846766086181,0.20037795159025948,0.6614688144959215
0.5365,0.8622301973040725,0.20086014175011813,0.6613700555539543
0.537,0.8626129764716844,0.20134304145644213,0.6612699350152423
0.5375,0.8629951039955097,0.2018266510912182,0.6611684529042915
0.538,0.8633765802822266,0.2023109710362832,0.6610656092459435
0.5385,0.8637574057386994,0.20279600167332382,0.6609614040653756
0.539,0.8641375807719781,0.20328174338387725,0.6608558373881008
0.5395,0.8645171057892989,0.20376819654933082,0.6607489092399681
0.54,0.8648959811980845,0.20425536155092286,0.6606406196471617
0.5405,0.8652742074059449,0.20474323876974215,0.6605309686362026
0.541,0.8656517848206765,0.20523182858672898,0.6604199562339476
0.5415,0.8660287138502636,0.2057211313826743,0.6603075824675892
0.542,0.8664049949028781,0.20621114753822115,0.660193847364657
0.5425,0.8667806283868799,0.20670187743386353,0.6600787509530164
0.543,0.867155614710817,0.20719332144994787,0.6599622932608692
0.5435,0.867529954283426,0.20768547996667205,0.659844474316754
0.544,0.8679036475136328,0.20817835336408672,0.6597252941495461
0.5445,0.8682766948105518,0.2086719420220944,0.6596047527884574
0.545,0.8686490965834873,0.20916624632045067,0.6594828502630367
0.5455,0.8690208532419331,0.20966126663876347,0.6593595866031696
0.546,0.8693919651955735,0.21015700335649415,0.6592349618390794
0.5465,0.8697624328542823,0.2106534568529568,0.6591089760013256
0.547,0.870132256628125,0.21115062750731933,0.6589816291208057
0.5475,0.8705014369273572,0.21164851569860268,0.6588529212287545
0.548,0.870869974162426,0.2121471218056821,0.6587228523567439
0.5485,0.87123786874397,0.21264644620728623,0.6585914225366838
0.549,0.8716051210828201,0.2131464892819983,0.6584586318008218
0.5495,0.8719717315899986,0.21364725140825547,0.6583244801817432
0.55,0.8723377006767208,0.21414873296434975,0.658188967712371
0.5505,0.8727030287543944,0.21465093432842747,0.6580520944259669
0.551,0.8730677162346205,0.2151538558784902,0.6579138603561303
0.5515,0.8734317635291933,0.21565749799239425,0.6577742655367991
0.552,0.8737951710501007,0.2161618610478515,0.6576333100022492
0.5525,0.8741579392095247,0.21666694542242895,0.6574909937870957
0.553,0.8745200684198415,0.21717275149354953,0.657347316926292
0.5535,0.8748815590936219,0.21767927963849165,0.6572022794551302
0.554,0.8752424116436316,0.2181865302343901,0.6570558814092415
0.5545,0.8756026264828315,0.21869450365823542,0.6569081228245961
0.555,0.8759622040243781,0.21920320028687496,0.6567590037375031
0.5555,0.8763211446816235,0.21971262049701215,0.6566085241846114
0.556,0.8766794488681162,0.22022276466520768,0.6564566842029085
0.5565,0.8770371169976012,0.2207336331678786,0.6563034838297226
0.557,0.8773941494840202,0.2212452263812996,0.6561489231027205
0.5575,0.8777505467415117,0.22175754468160214,0.6559930020599095
0.558,0.8781063091844121,0.2222705884447756,0.6558357207396366
0.5585,0.8784614372272551,0.2227843580466666,0.6556770791805885
0.559,0.878815931284773,0.22329885386298,0.655517077421793
0.5595,0.8791697917718956,0.22381407626927827,0.6553557155026173
0.56,0.8795230191037522,0.2243300256409824,0.6551929934627698
0.5605,0.8798756136956707,0.2248467023533714,0.6550289113422993
0.561,0.8802275759631786,0.22536410678158328,0.6548634691815953
0.5615,0.8805789063220025,0.22588223930061427,0.6546966670213883
0.562,0.8809296051880697,0.22640110028532,0.6545285049027497
0.5625,0.8812796729775072,0.22692069011041477,0.6543589828670924
0.5630000000000001,0.881629110106643,0.22744100915047247,0.6541881009561705
0.5635,0.8819779169920058,0.2279620577799261,0.6540158592120797
0.5640000000000001,0.8823260940503258,0.22848383637306868,0.6538422576772571
0.5645,0.8826736416985346,0.2290063453040526,0.653667296394482
0.5650000000000001,0.8830205603537657,0.22952958494689066,0.6534909754068751
0.5655,0.8833668504333553,0.23005355567545535,0.6533132947578999
0.5660000000000001,0.8837125123548417,0.23057825786347994,0.6531342544913618
0.5665,0.8840575465359661,0.23110369188455776,0.6529538546514084
0.5670000000000001,0.8844019533946735,0.2316298581121433,0.6527720952825302
0.5675,0.884745733349112,0.23215675691955134,0.6525889764295607
0.5680000000000001,0.8850888868176338,0.2326843886799583,0.6524044981376754
0.5685,0.8854314142187951,0.2332127537664012,0.652218660452394
0.5690000000000001,0.8857733159713573,0.23374185255177893,0.6520314634195784
0.5695,0.8861145924942861,0.23427168540885154,0.6518429070854346
0.5700000000000001,0.8864552442067529,0.2348022527102412,0.6516529914965117
0.5705,0.8867952715281344,0.23533355482843146,0.651461716699703
0.5710000000000001,0.8871346748780136,0.23586559213576855,0.651269082742245
0.5715,0.8874734546761793,0.2363983650044603,0.651075089671719
0.5720000000000001,0.8878116113426274,0.23693187380657751,0.6508797375360499
0.5725,0.8881491452975606,0.2374661189140531,0.6506830263835075
0.5730000000000001,0.888486056961389,0.23800110069868316,0.6504849562627059
0.5735,0.88882234675473,0.23853681953212624,0.6502855272226038
0.5740000000000001,0.8891580150984097,0.23907327578590454,0.6500847393125052
0.5745,0.8894930624134619,0.2396104698314029,0.649882592582059
0.5750000000000001,0.8898274891211295,0.24014840203987017,0.6496790870812593
0.5755,0.8901612956428642,0.2406870727824183,0.6494742228604459
0.5760000000000001,0.8904944824003272,0.24122648243002345,0.6492679999703038
0.5765,0.8908270498153896,0.2417666313535253,0.6490604184618644
0.577,0.8911589983101326,0.24230751992362792,0.6488514783865047
0.5775,0.8914903283068476,0.24284914851089973,0.6486411797959479
0.578,0.891821040228037,0.24339151748577317,0.6484295227422638
0.5785,0.8921511344964144,0.24393462721854578,0.6482165072778686
0.579,0.8924806115349047,0.2444784780793794,0.6480021334555253
0.5795,0.8928094717666452,0.2450230704383013,0.6477864013283439
0.58,0.8931377156149847,0.24556840466520335,0.6475693109497813
0.5805,0.8934653435034853,0.24611448112984316,0.6473508623736421
0.581,0.8937923558559215,0.24666130020184338,0.6471310556540781
0.5815,0.8941187530962817,0.24720886225069258,0.6469098908455891
0.582,0.8944445356487675,0.2477571676457448,0.6466873680030227
0.5825,0.8947697039377946,0.24830621675622033,0.6464634871815743
0.583,0.8950942583879934,0.2488560099512052,0.6462382484367882
0.5835,0.8954181994242087,0.24940654759965203,0.6460116518245567
0.584,0.8957415274715009,0.24995783007037956,0.6457836974011214
0.5845,0.8960642429551455,0.25050985773207346,0.6455543852230721
0.585,0.896386346300634,0.2510626309532856,0.6453237153473483
0.5855,0.8967078379336743,0.25161615010243554,0.6450916878312387
0.586,0.8970287182801906,0.25217041554780906,0.6448583027323815
0.5865,0.8973489877663244,0.2527254276575599,0.6446235601087645
0.587,0.8976686468184345,0.2532811867997085,0.644387460018726
0.5875,0.8979876958630975,0.2538376933421436,0.6441500025209539
0.588,0.8983061353271077,0.254394947652621,0.6439111876744867
0.5885,0.8986239656374784,0.2549529500987648,0.6436710155387135
0.589,0.8989411872214415,0.25551170104806675,0.6434294861733747
0.5895,0.8992578005064481,0.2560712008678873,0.6431865996385608
0.59,0.8995738059201692,0.25663144992545467,0.6429423559947145
0.5905,0.8998892038904955,0.25719244858786616,0.6426967553026294
0.591,0.9002039948455384,0.25775419722208714,0.6424497976234512
0.5915,0.9005181792136296,0.25831669619495246,0.6422014830186772
0.592,0.9008317574233224,0.2588799458731653,0.6419518115501571
0.5925,0.9011447299033916,0.2594439466232986,0.641700783280093
0.593,0.9014570970828334,0.26000869881179395,0.6414483982710395
0.5935,0.9017688593908672,0.2605742028049631,0.6411946565859041
0.594,0.9020800172569341,0.2611404589689867,0.6409395582879474
0.5945,0.9023905711106992,0.26170746766991576,0.6406831034407834
0.595,0.9027005213820505,0.2622752292736708,0.6404252921083797
0.5955,0.9030098685011001,0.26284374414604283,0.6401661243550573
0.596,0.9033186128981842,0.2634130126526925,0.6399056002454917
0.5965,0.9036267550038639,0.26398303515915156,0.6396437198447124
0.597,0.9039342952489252,0.2645538120308216,0.6393804832181036
0.5975,0.9042412340643796,0.2651253436329756,0.639115890431404
0.598,0.9045475718814643,0.2656976303307567,0.6388499415507076
0.5985,0.9048533091316431,0.2662706724891797,0.6385826366424634
0.599,0.905158446246606,0.2668444704731299,0.6383139757734761
0.5995,0.9054629836582705,0.26741902464736467,0.6380439590109058
0.6,0.905766921798781,0.26799433537651207,0.637772586422269
0.6005,0.9060702611005106,0.2685704030250724,0.6374998580754382
0.601,0.9063730019960596,0.26914722795741725,0.6372257740386424
0.6015,0.906675144918258,0.26972481053779057,0.6369503343804674
0.602,0.906976690300164,0.2703031511303079,0.6366735391698561
0.6025,0.907277638575066,0.27088225009895756,0.6363953884761084
0.603,0.9075779901764818,0.2714621078075997,0.6361158823688821
0.6035,0.9078777455381598,0.2720427246199675,0.6358350209181923
0.604,0.9081769050940789,0.2726241008996662,0.6355528041944127
0.6045,0.9084754692784494,0.27320623701017466,0.6352692322682747
0.605,0.9087734385257127,0.2737891333148439,0.6349843052108688
0.6055,0.9090708132705427,0.27437279017689875,0.634698023093644
0.606,0.9093675939478454,0.2749572079594368,0.6344103859884086
0.6065,0.9096637809927597,0.27554238702542944,0.6341213939673302
0.607,0.9099593748406575,0.2761283277377212,0.6338310471029363
0.6075,0.9102543759271446,0.276715030459031,0.6335393454681136
0.608,0.9105487846880608,0.2773024955519508,0.6332462891361099
0.6085,0.9108426015594804,0.2778907233789474,0.632951878180533
0.609,0.9111358269777124,0.27847971430236096,0.6326561126753515
0.6095,0.9114284613793017,0.2790694686844067,0.6323589926948949
0.61,0.9117205052010281,0.2796599868871736,0.6320605183138546
0.6105,0.9120119588799085,0.28025126927262595,0.6317606896072825
0.611,0.9123028228531957,0.2808433162026021,0.6314595066505937
0.6115,0.9125930975583804,0.2814361280388159,0.6311569695195645
0.612,0.9128827834331897,0.28202970514285575,0.630853078290334
0.6125,0.9131718809155898,0.28262404787618556,0.6305478330394042
0.613,0.9134603904437841,0.28321915660014435,0.6302412338436398
0.6135,0.9137483124562159,0.2838150316759469,0.629933280780269
0.614,0.914035647391567,0.2844116734646832,0.6296239739268837
0.6145,0.9143223956887592,0.28500908232731953,0.6293133133614397
0.615,0.9146085577869543,0.28560725862469744,0.6290012991622569
0.6155,0.9148941341255548,0.28620620271753516,0.6286879314080196
0.616,0.9151791251442041,0.28680591496642655,0.6283732101777775
0.6165,0.915463531282787,0.2874063957318424,0.6280571355509446
0.617,0.9157473529814305,0.2880076453741294,0.6277397076073011
0.6175,0.9160305906805039,0.2886096642535113,0.6274209264269925
0.618,0.9163132448206187,0.2892124527300883,0.6271007920905305
0.6185,0.9165953158426305,0.2898160111638378,0.6267793046787927
0.619,0.9168768041876381,0.2904203399146139,0.6264564642730241
0.6195,0.9171577102969848,0.29102543934214836,0.6261322709548365
0.62,0.917438034612258,0.29163130980604973,0.6258067248062082
0.6205,0.9177177775752908,0.2922379516658045,0.6254798259094863
0.621,0.9179969396281613,0.29284536528077637,0.625151574347385
0.6215,0.9182755212131942,0.2934535510102072,0.624821970202987
0.622,0.91855352277296,0.29406250921321636,0.6244910135597437
0.6225,0.9188309447502765,0.29467224024880156,0.6241587045014749
0.623,0.9191077875882088,0.2952827444758384,0.6238250431123704
0.6235,0.9193840517300698,0.2958940222530812,0.6234900294769885
0.624,0.919659737619421,0.2965060739391621,0.6231536636802588
0.6245,0.9199348457000723,0.29711889989259255,0.6228159458074798
0.625,0.920209376416083,0.2977325004717621,0.6224768759443209
0.6255000000000001,0.9204833302117624,0.29834687603493965,0.6221364541768228
0.626,0.9207567075316696,0.29896202694027263,0.621794680591397
0.6265000000000001,0.9210295088206146,0.2995779535457882,0.6214515552748264
0.627,0.9213017345236584,0.3001946562093921,0.6211070783142663
0.6275000000000001,0.921573385086114,0.30081213528887024,0.6207612497972437
0.628,0.921844460953546,0.30143039114188735,0.6204140698116587
0.6285000000000001,0.9221149625717721,0.30204942412598845,0.6200655384457836
0.629,0.9223848903868627,0.3026692345985978,0.6197156557882648
0.6295000000000001,0.922654244845142,0.30328982291702034,0.6193644219281217
0.63,0.922923026393188,0.3039111894384403,0.6190118369547477
0.6305000000000001,0.9231912354778338,0.3045333345199229,0.6186579009579108
0.631,0.9234588725461667,0.3051562585184131,0.6183026140277535
0.6315000000000001,0.92372593804553,0.30577996179073685,0.6179459762547932
0.632,0.9239924324235234,0.30640444469360023,0.6175879877299231
0.6325000000000001,0.9242583561280021,0.30702970758359077,0.6172286485444114
0.633,0.9245237096070793,0.3076557508171761,0.6168679587899032
0.6335000000000001,0.9247884933091252,0.30828257475070564,0.6165059185584195
0.634,0.9250527076827678,0.3089101797404093,0.6161425279423585
0.6345000000000001,0.9253163531768942,0.309538566142399,0.6157777870344951
0.635,0.9255794302406501,0.31016773431266736,0.6154116959279827
0.6355000000000001,0.9258419393234407,0.31079768460708934,0.6150442547163514
0.636,0.9261038808749313,0.3114284173814208,0.6146754634935105
0.6365000000000001,0.9263652553450479,0.31205993299130014,0.6143053223537478
0.637,0.9266260631839771,0.31269223179224725,0.6139338313917299
0.6375000000000001,0.9268863048421675,0.3133253141396644,0.613560990702503
0.638,0.9271459807703294,0.3139591803888359,0.6131868003814935
0.6385000000000001,0.9274050914194358,0.31459383089492865,0.6128112605245072
0.639,0.9276636372407228,0.31522926601299167,0.6124343712277311
0.6395000000000001,0.9279216186856901,0.3158654860979571,0.612056132587733
0.64,0.9281790362061015,0.3165024915046393,0.6116765447014623
0.6405,0.9284358902539855,0.317140282587736,0.6112956076662495
0.641,0.9286921812816358,0.3177788597018278,0.6109133215798079
0.6415,0.9289479097416113,0.318418223201378,0.6105296865402333
0.642,0.9292030760867379,0.319058373440734,0.6101447026460038
0.6425,0.9294576807701077,0.31969931077412583,0.6097583699959819
0.643,0.9297117242450803,0.3203410355556676,0.6093706886894127
0.6435,0.9299652069652828,0.3209835481393567,0.6089816588259261
0.644,0.9302181293846112,0.3216268488790746,0.6085912805055367
0.6445,0.9304704919572298,0.3222709381285864,0.6081995538286433
0.645,0.9307222951375727,0.32291581624154164,0.607806478896031
0.6455,0.9309735393803437,0.3235614835714735,0.6074120558088701
0.646,0.9312242251405172,0.3242079404718002,0.607016284668717
0.6465,0.9314743528733386,0.32485518729582347,0.606619165577515
0.647,0.9317239230343249,0.32550322439673046,0.6062206986375944
0.6475,0.9319729360792653,0.32615205212759235,0.605820883951673
0.648,0.9322213924642216,0.3268016708413657,0.605419721622856
0.6485,0.9324692926455288,0.3274520808908914,0.6050172117546374
0.649,0.9327166370797957,0.32810328262889604,0.6046133544508996
0.6495,0.9329634262239053,0.32875527640799085,0.6042081498159144
0.65,0.9332096605350159,0.3294080625806728,0.6038015979543431
0.6505,0.9334553404705606,0.3300616414993239,0.6033936989712367
0.651,0.9337004664882491,0.33071601351621216,0.602984452972037
